selling_price,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,Company
200000,2007,0,106318,0,0,15.0,1586.0,104.68,5.0,Maruti
890000,2018,0,33000,1,0,25.5,1498.0,98.6,5.0,Honda
725000,2016,0,73172,1,1,22.15,1498.0,108.6,5.0,Volkswagen
700000,2016,1,50000,2,0,17.5,1373.0,80.46,7.0,Maruti
285000,2012,0,57000,0,0,16.95,1498.0,97.7,5.0,Nissan
380000,2015,1,35000,0,0,18.6,1199.0,76.8,5.0,Chevrolet
850000,2016,0,57246,1,0,25.47,1248.0,88.5,7.0,Maruti
550000,2017,0,10000,0,0,21.21,1197.0,81.8,5.0,Maruti
375000,2016,0,64224,2,0,33.54,998.0,67.04,5.0,Maruti
260000,2010,0,81000,0,0,18.5,1197.0,80.0,5.0,Hyundai
925000,2018,0,62000,1,0,22.1,1396.0,88.7,5.0,Hyundai
300000,2013,0,41010,0,0,19.4,1198.0,86.8,5.0,Honda
148000,2007,0,68128,3,0,17.3,1061.0,57.5,5.0,Maruti
1575000,2017,0,45000,1,0,13.68,2393.0,147.51,7.0,Toyota
630000,2016,0,71400,1,0,27.3,1498.0,98.6,5.0,Honda
500000,2015,1,150000,1,0,23.59,1364.0,67.05,5.0,Toyota
315000,2014,0,63000,0,0,15.37,1196.0,73.0,5.0,Maruti
450000,2012,1,120000,1,0,20.77,1248.0,88.76,7.0,Maruti
476000,2015,0,39023,0,0,16.78,1496.0,88.73,5.0,Toyota
1095000,2011,0,74024,0,1,12.3,1796.0,185.0,5.0,Mercedes-Benz
675000,2011,0,75000,1,1,14.84,2143.0,170.0,5.0,Mercedes-Benz
1225000,2020,0,12000,0,1,18.76,1462.0,103.26,5.0,Maruti
40000,2003,1,40000,0,0,17.0,1142.6554921540655,74.34109969352802,5.0,Hyundai
175000,2006,1,90000,0,0,19.63826453243471,999.0,74.34109969352802,5.0,Hyundai
771000,2017,0,25000,1,0,21.19,1396.0,88.73,5.0,Hyundai
250000,2010,1,60000,1,0,20.0,1399.0,68.0,5.0,Ford
300000,2016,1,120000,1,0,24.4,1120.0,71.0,5.0,Hyundai
549000,2011,0,50007,0,1,11.7,2354.0,177.6,5.0,Honda
1800000,2018,1,35000,1,1,11.36,2755.0,171.5,7.0,Toyota
1300000,2011,0,93000,1,1,16.55,1142.6554921540655,74.34109969352802,5.0,BMW
484999,2014,0,77000,1,0,22.32,1582.0,126.3,5.0,Hyundai
715000,2016,1,22000,0,0,20.73,1373.0,91.1,5.0,Maruti
265000,2012,0,65000,0,0,18.9,998.0,67.1,5.0,Maruti
385000,2012,0,74000,1,0,20.5,1598.0,103.5,5.0,Skoda
675000,2015,0,79159,1,0,26.59,1248.0,74.0,5.0,Maruti
270000,2009,0,780000,0,0,14.53,1798.0,138.1,5.0,Toyota
2895000,2017,0,10725,1,0,13.0,2982.0,168.5,7.0,Toyota
1375000,2011,0,45000,1,1,18.48,1142.6554921540655,74.34109969352802,5.0,BMW
215000,2012,1,84000,0,0,18.9,998.0,67.1,5.0,Maruti
500000,2013,0,70000,1,1,14.39,1998.0,163.7,5.0,Chevrolet
509999,2016,1,70000,0,0,18.6,1197.0,81.83,5.0,Hyundai
520000,2019,1,20000,0,1,23.1,998.0,67.04,5.0,Maruti
598000,2017,0,18171,0,0,16.2,1199.0,74.0,5.0,Volkswagen
1975000,2008,0,61000,1,1,11.0,2993.0,235.0,5.0,BMW
975000,2014,0,77349,1,0,12.99,2494.0,100.6,7.0,Toyota
325000,2016,1,50000,0,0,20.3,998.0,68.05,5.0,Hyundai
795000,2018,0,22000,0,1,21.21,1197.0,81.8,5.0,Maruti
90000,2009,1,90000,3,0,10.9,1142.6554921540655,74.34109969352802,5.0,Maruti
285000,2007,1,110000,0,0,15.0,1586.0,104.68,5.0,Maruti
210000,2010,0,40000,0,0,17.92,1086.0,62.1,5.0,Hyundai
250000,2010,1,40000,0,0,20.92,998.0,67.1,5.0,Maruti
2850000,2017,0,4500,1,1,17.9,2143.0,136.0,5.0,Mercedes-Benz
375000,2012,0,79330,0,0,17.0,1197.0,80.0,5.0,Hyundai
425000,2012,0,77000,1,0,20.54,1598.0,103.6,5.0,Volkswagen
800000,2020,1,12000,1,0,21.0,1498.0,74.96,7.0,Mahindra
300000,2012,1,24750,0,0,20.36,1197.0,78.9,5.0,Hyundai
550000,2015,1,35000,0,0,18.6,1197.0,81.83,5.0,Hyundai
60000,2008,1,70000,1,0,17.0,1405.0,71.0,5.0,Tata
750000,2018,1,80000,1,0,28.4,1248.0,74.02,5.0,Maruti
310000,2011,0,40000,0,0,16.95,1498.0,97.7,5.0,Nissan
1725000,2015,0,55200,1,1,17.11,1968.0,174.33,5.0,Audi
875000,2018,0,24000,0,0,19.34,1462.0,103.0,7.0,Maruti
525000,2009,1,104000,1,0,12.8,2494.0,102.0,8.0,Toyota
400000,2013,1,120000,0,0,15.04,1598.0,103.6,5.0,Volkswagen
185000,2008,0,90046,0,0,17.7,1497.0,78.0,5.0,Honda
215000,2011,0,49000,0,0,15.6,1196.0,70.0,5.0,Ford
645000,2018,0,12000,0,0,17.8,1198.0,86.7,5.0,Honda
585000,2014,0,75000,1,0,19.87,1461.0,83.8,5.0,Renault
400000,2012,1,100000,1,0,15.96,2523.0,62.1,7.0,Mahindra
680000,2016,0,62257,1,0,21.0,1498.0,74.96,7.0,Mahindra
919999,2018,1,55000,1,0,25.1,1248.0,88.5,5.0,Maruti
750000,2017,1,70000,1,0,24.3,1248.0,88.5,5.0,Maruti
900000,2017,0,68462,1,0,15.4,2179.0,120.0,7.0,Mahindra
370000,2012,1,70000,0,0,17.5,1298.0,85.8,5.0,Maruti
450000,2013,0,52000,0,0,22.0,1197.0,81.8,5.0,Maruti
650000,2017,1,10000,0,0,18.7,1199.0,88.7,5.0,Honda
750000,2017,0,60000,1,1,28.4,1248.0,74.02,5.0,Maruti
894999,2017,0,19000,1,0,24.52,1248.0,88.5,7.0,Maruti
720000,2015,1,38700,1,0,26.59,1248.0,74.0,5.0,Maruti
500000,2014,0,55000,0,0,20.85,1197.0,83.14,5.0,Maruti
150000,2006,1,60000,0,0,16.1,1142.6554921540655,74.34109969352802,5.0,Maruti
745000,2017,0,41632,1,0,25.5,1498.0,98.6,5.0,Honda
1775000,2016,1,90000,1,1,11.36,2755.0,171.5,7.0,Toyota
549000,2016,0,17749,0,0,18.6,1197.0,81.83,5.0,Hyundai
750000,2018,0,18000,0,0,21.4,1197.0,83.1,5.0,Maruti
1075000,2014,0,12002,0,0,13.44,2359.0,198.25,5.0,Hyundai
500000,2015,1,25000,0,0,17.43,1396.0,105.5,5.0,Hyundai
480000,2015,0,54985,0,0,16.2,1199.0,74.0,5.0,Volkswagen
1095000,2013,0,34000,0,1,15.5,1595.0,120.6,5.0,Mercedes-Benz
935000,2018,0,31668,0,1,14.8,1497.0,121.36,5.0,Ford
290000,2018,1,16500,0,0,22.7,799.0,53.64,5.0,others
770000,2017,1,48870,1,0,23.65,1248.0,88.5,5.0,Maruti
525000,2008,0,95000,1,0,12.99,2494.0,100.6,8.0,Toyota
611000,2012,1,90000,1,0,15.1,2179.0,140.0,7.0,Mahindra
345000,2013,0,64000,1,0,20.3,1142.6554921540655,74.34109969352802,5.0,others
600000,2016,1,25000,0,1,17.01,1499.0,110.4,5.0,Ford
350000,2014,0,84000,0,0,20.51,998.0,67.04,5.0,Maruti
825000,2018,0,19000,0,0,17.5,1199.0,88.7,5.0,Honda
430000,2014,1,38000,0,0,18.9,1197.0,82.0,5.0,Hyundai
635000,2011,0,75000,1,0,19.33,1968.0,138.1,5.0,Volkswagen
8150000,2017,0,6500,1,1,13.5,2987.0,254.79,5.0,Mercedes-Benz
490000,2013,0,48000,0,1,17.01,1591.0,121.4,5.0,Hyundai
850000,2018,0,34000,1,0,27.39,1248.0,74.0,5.0,Maruti
415000,2018,0,9800,0,1,24.04,999.0,67.0,5.0,Renault
868000,2018,1,30000,1,0,28.4,1248.0,74.02,5.0,Maruti
445000,2015,0,88500,0,0,18.9,1197.0,82.0,5.0,Hyundai
400000,2013,0,58212,0,0,15.04,1598.0,103.6,5.0,Volkswagen
1900000,2014,0,52000,1,1,17.68,1968.0,174.33,5.0,Audi
270000,2010,0,84000,0,1,19.2,1197.0,80.0,5.0,Hyundai
450000,2013,1,55000,0,0,18.5,1197.0,82.85,5.0,Hyundai
925000,2013,0,173758,1,0,12.99,2494.0,100.6,7.0,Toyota
258000,2017,1,35000,0,0,20.3,998.0,68.05,5.0,Hyundai
375000,2015,0,43243,0,0,17.57,1193.0,88.7,5.0,Tata
1700000,2014,0,50000,1,1,18.88,1995.0,184.0,5.0,BMW
280000,2012,1,22720,0,0,17.5,1198.0,75.0,5.0,Skoda
975000,2019,0,14200,0,0,17.0,1591.0,121.3,5.0,Hyundai
350000,2018,1,50000,0,0,20.3,998.0,68.05,5.0,Hyundai
211000,2010,0,72000,0,0,20.36,1197.0,78.9,5.0,Hyundai
395000,2016,1,100000,1,0,19.09,1405.0,69.01,5.0,Tata
650000,2011,0,135000,1,0,12.99,2494.0,100.0,7.0,Toyota
210000,2009,0,87845,1,0,19.4,1422.0,70.0,5.0,Skoda
1650000,2017,0,67001,1,1,19.5,1968.0,141.0,5.0,Skoda
1250000,2014,0,83468,1,1,20.0,2143.0,107.3,5.0,Mercedes-Benz
380000,2013,0,66819,0,0,16.1,1142.6554921540655,74.34109969352802,5.0,Maruti
630000,2016,0,72000,0,0,21.4,1197.0,83.1,5.0,Maruti
1400000,2019,0,2600,0,1,17.4,1497.0,117.6,5.0,Honda
475000,2013,0,77300,1,0,21.14,1498.0,103.52,5.0,Skoda
399000,2012,0,58000,0,0,17.01,1591.0,121.3,5.0,Hyundai
325000,2013,0,35000,0,0,21.1,1197.0,85.8,5.0,Maruti
60000,2005,1,90000,1,0,13.5,1405.0,74.34109969352802,5.0,Tata
325000,2015,0,66000,0,1,23.95,998.0,67.05,5.0,Maruti
250000,2012,1,50000,0,0,18.9,998.0,67.1,5.0,Maruti
720000,2019,0,14500,0,1,22.0,1197.0,81.8,5.0,Maruti
390000,2016,1,48805,1,0,24.52,1248.0,88.5,7.0,Maruti
395000,2013,0,37000,0,0,18.5,1197.0,82.9,5.0,Hyundai
400000,2014,1,40000,0,0,20.51,998.0,67.04,5.0,Maruti
525000,2012,0,75000,1,1,20.0,1968.0,138.1,5.0,Skoda
6199000,2018,0,19000,1,1,17.9,2143.0,201.15,5.0,Mercedes-Benz
650000,2009,0,114000,0,1,12.05,1995.0,154.0,5.0,BMW
484999,2013,0,108000,1,0,22.9,1248.0,74.0,5.0,Maruti
615000,2018,0,31909,0,0,18.7,1199.0,88.7,5.0,Honda
425000,2012,0,80000,1,0,28.4,1248.0,74.0,5.0,Maruti
649000,2015,0,85000,1,0,15.96,2523.0,62.1,7.0,Mahindra
728000,2016,1,58400,1,0,28.09,1248.0,88.5,5.0,Maruti
685000,2018,0,9800,1,0,24.0,1186.0,73.97,5.0,Hyundai
254999,2009,0,70000,1,0,16.8,1493.0,110.0,5.0,Hyundai
595000,2016,0,64865,0,0,17.3,1497.0,117.3,7.0,Honda
250000,2010,0,73912,1,0,17.5,1896.0,106.0,5.0,Skoda
700000,2011,1,20000,1,1,17.2,1968.0,138.1,5.0,Skoda
300000,2011,1,40200,0,0,15.5,1586.0,103.3,5.0,Maruti
250999,2013,1,110000,1,0,22.1,1248.0,76.9,5.0,Chevrolet
5750000,2020,0,5945,1,1,17.09,1995.0,188.0,4.0,BMW
675000,2010,0,145000,1,0,12.99,2494.0,100.0,8.0,Toyota
295000,2012,0,28361,0,0,19.4,1198.0,86.8,5.0,Honda
950000,2018,0,20572,1,1,24.3,1248.0,88.5,5.0,Maruti
675000,2016,0,37000,1,0,25.2,1248.0,74.0,5.0,Maruti
215000,2010,0,69000,0,0,19.0,998.0,66.1,5.0,Maruti
850000,2016,0,72447,1,0,24.52,1248.0,88.5,7.0,Maruti
2650000,2015,0,67000,1,1,14.69,2993.0,258.0,5.0,BMW
420000,2016,1,39000,0,0,20.51,998.0,67.04,5.0,Maruti
1355000,2013,0,42000,1,1,18.88,1995.0,184.0,5.0,BMW
599000,2013,0,65000,1,0,19.33,1968.0,138.03,5.0,Volkswagen
430000,2017,1,40000,0,0,19.44,1198.0,67.0,7.0,others
550000,2014,0,86000,1,0,22.7,1498.0,89.84,5.0,Ford
350000,2011,0,32000,0,0,18.6,1197.0,85.8,5.0,Maruti
925000,2015,0,69000,1,0,12.8,2494.0,102.0,8.0,Toyota
450000,2017,0,15000,0,0,15.8,1172.0,67.1,5.0,others
445000,2013,0,14258,0,0,18.6,1197.0,81.83,5.0,Hyundai
385000,2017,0,17000,0,1,24.04,999.0,67.0,5.0,Renault
484999,2013,0,83469,1,0,20.34,1498.0,103.2,5.0,Volkswagen
150000,2004,1,100000,0,0,11.3,1298.0,83.1,8.0,Maruti
335000,2017,1,40000,0,0,20.63,1198.0,67.06,5.0,others
6600000,2017,0,26000,1,1,17.66,2993.0,261.49,4.0,BMW
587000,2018,1,20000,0,0,22.0,1197.0,81.8,5.0,Maruti
450000,2015,1,80000,0,0,23.1,998.0,67.04,5.0,Maruti
1250000,2016,0,76000,1,0,12.99,2494.0,100.6,8.0,Toyota
628000,2017,0,45000,1,0,17.8,1248.0,74.34109969352802,5.0,Maruti
395000,2019,0,10695,0,0,23.01,999.0,67.0,5.0,Renault
810000,2018,1,35000,1,0,24.3,1248.0,88.5,5.0,Maruti
675000,2010,0,94000,1,0,12.8,2494.0,102.0,8.0,Toyota
2200000,2012,0,75000,1,1,11.8,2967.0,246.7,5.0,Audi
670000,2017,1,50000,1,0,15.96,2523.0,63.0,9.0,Mahindra
325000,2012,0,67000,1,0,20.5,1598.0,103.5,5.0,Skoda
1300000,2011,0,70000,1,1,12.8,1968.0,167.6,5.0,Audi
675000,2015,0,53698,1,0,28.09,1248.0,88.5,5.0,Maruti
1135000,2015,0,70000,1,0,12.8,2494.0,102.0,7.0,Toyota
420000,2013,1,154000,0,0,19.1,1197.0,85.8,5.0,Maruti
475000,2016,0,17000,0,0,17.71,1197.0,78.9,5.0,Toyota
950000,2018,0,16000,0,1,18.1,1496.0,105.94,5.0,Toyota
395000,2014,1,53000,2,0,21.94,1196.0,63.0,5.0,Maruti
909000,2013,1,100000,1,0,13.5,2477.0,175.56,7.0,others
350000,2010,1,80000,0,1,14.8,1598.0,105.0,5.0,Volkswagen
585000,2015,0,44000,0,0,18.6,1197.0,81.83,5.0,Hyundai
365000,2015,0,57000,0,0,19.49,1198.0,67.04,5.0,Nissan
480000,2014,1,80000,1,0,15.96,2523.0,62.1,7.0,Mahindra
885000,2018,0,35522,1,0,22.0,1582.0,126.2,5.0,Hyundai
745000,2014,0,65000,1,0,26.0,1498.0,98.6,5.0,Honda
450000,2017,0,24000,0,0,20.51,998.0,67.04,5.0,Maruti
765000,2017,0,46000,1,0,24.8,1396.0,88.7,5.0,Hyundai
790000,2018,0,54695,1,0,21.19,1396.0,88.73,5.0,Hyundai
345000,2010,1,55000,0,1,13.7,1798.0,157.75,5.0,Skoda
790000,2018,0,38340,1,0,27.39,1248.0,74.0,5.0,Maruti
409999,2014,0,65500,0,1,16.5,1198.0,86.8,5.0,Honda
450000,2013,1,27000,1,0,22.9,1248.0,74.0,5.0,Maruti
615000,2014,0,69000,2,0,22.8,1373.0,80.9,7.0,Maruti
260000,2012,0,66500,0,0,19.81,1086.0,68.05,5.0,Hyundai
685000,2016,0,27266,0,0,17.4,1497.0,117.3,5.0,Honda
1450000,2017,0,25216,0,1,16.0,1368.0,160.0,5.0,others
428000,2016,1,50000,0,0,19.81,1086.0,68.05,5.0,Hyundai
400000,2016,1,21000,0,0,18.15,1198.0,82.0,6.0,Mahindra
4400000,2015,0,53000,1,1,11.3,2987.0,254.8,7.0,Mercedes-Benz
750000,2017,0,68000,1,0,28.09,1248.0,88.5,5.0,Maruti
7800000,2013,0,75000,1,1,13.33,2993.0,244.1,5.0,others
725000,2017,0,27826,0,1,19.0,1199.0,88.7,5.0,Honda
795000,2018,0,19000,0,0,17.5,1199.0,88.7,5.0,Honda
195000,2008,0,83000,0,0,16.1,1142.6554921540655,74.34109969352802,5.0,Maruti
994999,2014,0,86606,1,0,12.99,2494.0,100.6,7.0,Toyota
675000,2011,0,83000,1,1,17.2,1968.0,138.1,5.0,Skoda
275000,2010,0,76000,0,0,15.5,1586.0,103.3,5.0,Maruti
440000,2014,0,35734,0,0,21.21,1197.0,81.8,5.0,Maruti
575000,2015,0,50000,0,1,19.0,1199.0,88.7,5.0,Honda
250000,2011,1,80000,0,0,20.92,998.0,67.1,5.0,Maruti
650000,2016,0,57000,1,0,22.54,1396.0,88.73,5.0,Hyundai
850000,2014,0,30000,1,0,12.99,2494.0,100.6,7.0,Toyota
500000,2013,1,90000,1,0,23.4,1248.0,74.0,5.0,Maruti
480000,2018,1,28000,0,0,18.9,1197.0,81.86,5.0,Hyundai
365000,2016,0,49000,2,0,26.6,998.0,58.16,5.0,Maruti
3945000,2017,0,31000,1,1,18.12,1995.0,190.0,5.0,BMW
550000,2016,1,90000,1,1,21.66,1498.0,103.52,5.0,Skoda
300000,2010,1,102000,1,0,21.9,1396.0,90.0,5.0,Hyundai
700000,2019,0,25000,1,0,25.2,1248.0,74.0,5.0,Maruti
350000,2013,1,110000,1,0,17.21,1493.0,100.0,7.0,Mahindra
825000,2010,0,97547,1,1,16.07,1995.0,181.0,5.0,BMW
579000,2015,0,40864,0,0,17.4,1497.0,117.3,5.0,Honda
335000,2013,0,115000,0,0,18.3,1197.0,74.34109969352802,5.0,Toyota
200000,2012,1,51000,0,0,18.9,998.0,67.1,5.0,Maruti
1800000,2014,1,25000,1,1,15.73,1968.0,174.33,5.0,Audi
455000,2018,0,36274,2,0,26.6,998.0,58.16,5.0,Maruti
565000,2014,0,39000,0,1,17.21,1197.0,103.6,5.0,Volkswagen
275000,2011,0,50000,0,0,20.51,998.0,67.04,5.0,Maruti
500000,2016,1,15000,0,0,18.7,1199.0,88.7,5.0,Honda
1750000,2017,0,60000,1,0,13.68,2393.0,147.51,7.0,Toyota
340000,2016,0,50700,0,0,23.01,999.0,67.0,5.0,Renault
665000,2019,1,40000,1,0,27.28,1047.0,69.0,5.0,Tata
235000,2016,0,79000,0,0,22.7,799.0,53.64,5.0,others
610000,2012,0,67235,1,0,25.47,1248.0,88.5,7.0,Maruti
521000,2014,1,115000,1,0,23.4,1248.0,74.0,5.0,Maruti
615000,2015,0,56000,0,1,18.19,1197.0,103.2,5.0,Volkswagen
919999,2018,1,70000,1,0,22.54,1396.0,88.73,5.0,Hyundai
1775000,2017,0,40004,1,0,13.68,2393.0,147.8,8.0,Toyota
525000,2013,0,69141,1,0,22.7,1498.0,89.84,5.0,Ford
3900000,2016,1,14000,1,1,16.1,1950.0,191.7,5.0,Mercedes-Benz
645000,2016,Trustmark Dealer,35701,0,0,20.73,1373.0,91.1,5.0,Maruti
899000,2014,0,110000,0,1,14.53,1794.0,138.1,5.0,Toyota
1975000,2017,0,37000,0,1,14.67,1798.0,177.46,5.0,Skoda
1000000,2010,1,65000,0,1,10.8,2497.0,215.0,5.0,BMW
819999,2016,0,19000,0,1,18.0,1497.0,117.3,5.0,Honda
325000,2016,0,72000,0,0,21.1,814.0,55.2,5.0,Hyundai
285000,2017,0,75000,0,0,22.7,799.0,53.0,5.0,others
1325000,2018,0,9800,0,0,16.0,1368.0,160.0,5.0,others
415000,2017,0,37000,2,0,26.6,998.0,58.16,5.0,Maruti
160000,2010,0,25152,0,0,19.7,1142.6554921540655,74.34109969352802,5.0,Maruti
425000,2014,1,82500,1,0,23.4,1248.0,74.0,5.0,Maruti
740000,2016,0,33582,0,1,19.12,1373.0,91.1,5.0,Maruti
1110000,2015,0,41000,1,1,19.3,1968.0,141.0,5.0,Skoda
825000,2017,0,24000,0,0,19.01,1462.0,103.26,7.0,Maruti
725000,2018,1,60000,1,0,21.5,1497.0,108.5,5.0,Tata
450000,2014,0,51000,0,0,17.6,1496.0,74.34109969352802,5.0,Toyota
3495000,2014,0,33000,1,1,16.46,2993.0,258.0,5.0,BMW
795000,2015,0,29675,0,1,18.0,1497.0,117.3,5.0,Honda
6998999,2017,0,8000,0,1,10.75,2979.0,429.0,5.0,BMW
475000,2015,0,38000,0,0,19.1,1197.0,82.0,5.0,Hyundai
5400000,2018,0,18500,0,1,9.43,1999.0,237.4,5.0,others
395000,2016,0,14286,0,0,23.1,998.0,67.04,5.0,Maruti
739000,2018,0,40000,1,0,21.9,1396.0,88.76,5.0,Hyundai
395000,2011,0,64000,1,0,19.3,1248.0,73.9,5.0,Maruti
1350000,2012,0,33999,0,0,12.3,1796.0,185.0,5.0,Mercedes-Benz
3200000,2017,0,7000,0,1,13.79,1998.0,192.0,5.0,others
400000,2013,1,40000,0,0,19.1,1197.0,85.8,5.0,Maruti
700000,2014,1,35000,1,0,13.58,2499.0,72.4,9.0,Chevrolet
395000,2011,0,53000,1,0,22.9,1248.0,74.0,5.0,Maruti
394000,2018,0,23150,0,1,23.95,998.0,67.1,5.0,Maruti
475000,2015,0,46450,0,0,19.1,1197.0,82.0,5.0,Hyundai
1375000,2018,0,15001,1,0,17.3,1497.0,121.0,7.0,Mahindra
1200000,2015,0,63000,1,0,12.99,2494.0,100.6,8.0,Toyota
1895000,2017,0,65029,1,1,13.8,2999.0,175.0,7.0,others
500000,2018,0,32400,0,1,23.84,1199.0,83.83,5.0,Tata
2500000,2018,0,58077,1,1,16.65,1968.0,141.0,5.0,Volkswagen
590000,2016,0,61000,1,0,28.4,1248.0,74.0,5.0,Maruti
321000,2014,0,41600,0,0,15.37,1196.0,73.0,7.0,Maruti
240000,2010,1,48300,0,0,18.9,998.0,67.1,5.0,Maruti
4399000,2011,0,120000,1,1,8.0,4461.0,210.0,8.0,Toyota
745000,2019,1,5000,0,0,21.21,1197.0,81.8,5.0,Maruti
835000,2013,0,105487,1,0,12.99,2494.0,100.0,8.0,Toyota
459999,2015,0,18056,0,0,20.4,1197.0,83.11,5.0,Maruti
480000,2009,1,200000,1,0,12.8,2494.0,102.0,7.0,Toyota
130000,2009,1,120000,1,0,16.8,1405.0,62.0,5.0,Tata
2475000,2016,0,45000,1,1,13.0,2143.0,204.0,5.0,Mercedes-Benz
434999,2011,0,55000,0,0,14.53,1798.0,138.1,5.0,Toyota
445000,2014,0,73000,0,0,16.47,1198.0,74.0,5.0,Volkswagen
250000,2008,1,15000,1,0,13.6,2523.0,63.0,7.0,Mahindra
2190000,2019,0,54287,1,0,13.68,2393.0,147.8,7.0,Toyota
1400000,2018,0,40000,1,1,17.6,2179.0,153.86,7.0,Tata
4650000,2018,0,43000,1,1,18.59,2993.0,261.49,5.0,BMW
1000000,2011,0,90000,1,1,14.94,2143.0,204.0,5.0,Mercedes-Benz
2850000,2017,0,46000,1,1,22.48,1995.0,187.74,5.0,BMW
434999,2013,0,37900,1,0,21.9,1396.0,88.8,5.0,Hyundai
1725000,2015,0,81000,0,1,19.16,2494.0,157.7,5.0,Toyota
559000,2016,0,14550,0,0,21.4,1197.0,83.1,5.0,Maruti
780000,2016,1,41000,2,0,17.5,1373.0,80.46,7.0,Maruti
650000,2015,0,78286,2,0,22.8,1373.0,80.9,7.0,Maruti
1350000,2013,0,102007,1,1,20.68,1995.0,188.0,5.0,BMW
770000,2018,0,16443,0,0,19.1,1368.0,98.6,5.0,Hyundai
1150000,2019,1,10000,0,1,18.0,1497.0,117.6,5.0,Honda
275000,2013,0,65000,1,0,22.1,1248.0,74.0,5.0,Chevrolet
298000,2013,0,39757,0,0,20.51,998.0,67.04,5.0,Maruti
1025000,2018,0,61000,1,0,24.3,1248.0,88.5,5.0,Maruti
850000,2014,0,85000,1,0,15.1,2179.0,140.0,7.0,Mahindra
459999,2015,1,50000,0,0,17.5,1298.0,85.8,5.0,Maruti
300000,2013,0,39600,0,0,15.37,1196.0,73.0,5.0,Maruti
160000,2010,1,60000,0,0,17.92,1086.0,62.1,5.0,Hyundai
265000,2011,0,40000,1,0,25.44,936.0,57.6,5.0,Chevrolet
370000,2015,0,52606,0,0,18.9,998.0,67.1,5.0,Maruti
1250000,2011,0,70000,1,1,18.48,1142.6554921540655,74.34109969352802,5.0,BMW
1345000,2012,0,68370,1,1,17.11,1968.0,174.33,5.0,Audi
655000,2015,1,70000,1,0,26.0,1498.0,98.6,5.0,Honda
475000,2016,1,30000,1,0,25.32,1198.0,77.0,6.0,Mahindra
415000,2015,1,80000,1,0,24.0,1120.0,70.0,5.0,Hyundai
275000,2011,0,73320,1,0,20.0,1399.0,68.0,5.0,Ford
350000,2006,0,146000,1,0,12.8,2494.0,102.0,7.0,Toyota
800000,2016,1,80000,1,0,24.52,1248.0,88.5,7.0,Maruti
411000,2012,0,70000,1,0,22.9,1248.0,74.0,5.0,Maruti
545000,2014,1,73000,1,0,26.21,1248.0,88.5,5.0,Maruti
600000,2016,1,50000,1,0,22.54,1396.0,88.73,5.0,Hyundai
550000,2018,1,35000,0,0,20.14,1197.0,81.86,5.0,Hyundai
304000,2011,1,60000,1,0,21.1,1248.0,73.9,5.0,Maruti
2375000,2013,0,76000,1,1,15.26,2143.0,203.2,5.0,Mercedes-Benz
145000,2007,0,17000,0,0,19.7,796.0,46.3,5.0,Maruti
380000,2012,0,68000,1,0,21.64,1461.0,84.8,5.0,Nissan
325000,2011,1,50000,1,0,16.2,1493.0,110.0,5.0,Hyundai
525000,2014,0,77000,1,0,25.2,1248.0,74.0,5.0,Maruti
290000,2013,0,13450,0,0,19.81,1086.0,68.05,5.0,Hyundai
1000000,2019,1,23000,1,0,25.5,1498.0,98.6,5.0,Honda
525000,2014,0,95000,1,0,20.54,1598.0,103.6,5.0,Volkswagen
350000,2013,0,55713,0,0,17.0,1197.0,80.0,5.0,Hyundai
155000,2011,0,49100,0,0,19.7,796.0,46.3,5.0,Maruti
675000,2012,0,73000,1,1,16.96,1968.0,138.1,5.0,Volkswagen
500000,2012,1,80000,1,0,12.2,2498.0,112.0,8.0,Mahindra
445000,2015,0,24000,0,0,19.1,1197.0,82.0,5.0,Hyundai
5385000,2016,0,56000,1,1,16.46,2993.0,258.0,5.0,BMW
635000,2017,0,18500,0,1,18.9,1197.0,81.86,5.0,Hyundai
825000,2016,0,51000,1,0,24.3,1248.0,88.5,5.0,Maruti
855000,2019,0,20000,1,1,28.4,1248.0,74.02,5.0,Maruti
550000,2016,0,48000,1,0,27.3,1498.0,98.6,5.0,Honda
550000,2014,0,71000,1,1,21.66,1498.0,103.52,5.0,Skoda
465000,2019,0,34197,0,0,16.11,1196.0,72.42,5.0,Maruti
580000,2016,0,27000,0,0,17.0,1197.0,80.0,5.0,Hyundai
504000,2015,0,70585,0,1,16.9,1197.0,82.0,5.0,Hyundai
1764999,2016,0,72000,1,0,13.68,2393.0,147.51,7.0,Toyota
2750000,2011,0,54570,1,1,10.5,2993.0,271.2,4.0,others
550000,2016,0,50000,0,0,17.0,1197.0,80.0,5.0,Hyundai
470000,2013,0,49944,0,0,13.14,1798.0,160.0,5.0,Skoda
650000,2015,1,12000,0,0,19.1,1197.0,85.8,5.0,Maruti
300000,2016,1,30000,0,0,19.44,1198.0,67.0,7.0,others
600000,2016,1,60000,0,1,21.4,1197.0,83.1,5.0,Maruti
950000,2017,1,35000,1,0,24.52,1248.0,88.5,7.0,Maruti
395000,2015,0,12450,0,0,20.36,1197.0,78.9,5.0,Hyundai
495000,2017,0,7500,0,0,18.9,1197.0,81.86,5.0,Hyundai
688000,2016,0,80000,1,1,22.0,1498.0,108.495,5.0,Volkswagen
451000,2016,0,15680,0,1,20.51,998.0,67.04,5.0,Maruti
900000,2018,1,15000,0,0,17.0,1497.0,121.36,5.0,Ford
